t,s,h,p_you,p_opp,WinProb,BestAction
5,-40,0,0,1,0.0,NP
5,-40,0,1,0,0.0,NP
5,-40,0,1,1,0.0,NP
5,-40,1,0,0,0.0,NP
5,-40,1,0,1,0.0,NP
5,-40,1,1,0,0.0,NP
5,-40,1,1,1,0.0,NP
5,-39,0,0,0,0.0,NP
5,-39,0,0,1,0.0,NP
5,-39,0,1,0,0.0,NP
5,-39,0,1,1,0.0,NP
5,-39,1,0,0,0.0,NP
5,-39,1,0,1,0.0,NP
5,-39,1,1,0,0.0,NP
5,-39,1,1,1,0.0,NP
5,-38,0,0,0,0.0,NP
5,-38,0,0,1,0.0,NP
5,-38,0,1,0,0.0,NP
5,-38,0,1,1,0.0,NP
5,-38,1,0,0,0.0,NP
5,-38,1,0,1,0.0,NP
5,-38,1,1,0,0.0,NP
5,-38,1,1,1,0.0,NP
5,-37,0,0,0,0.0,NP
5,-37,0,0,1,0.0,NP
5,-37,0,1,0,0.0,NP
5,-37,0,1,1,0.0,NP
5,-37,1,0,0,0.0,NP
5,-37,1,0,1,0.0,NP
5,-37,1,1,0,0.0,NP
5,-37,1,1,1,0.0,NP
5,-36,0,0,0,0.0,NP
5,-36,0,0,1,0.0,NP
5,-36,0,1,0,0.0,NP
5,-36,0,1,1,0.0,NP
5,-36,1,0,0,0.0,NP
5,-36,1,0,1,0.0,NP
5,-36,1,1,0,0.0,NP
5,-36,1,1,1,0.0,NP
5,-35,0,0,0,0.0,NP
5,-35,0,0,1,0.0,NP
5,-35,0,1,0,0.0,NP
5,-35,0,1,1,0.0,NP
5,-35,1,0,0,0.0,NP
5,-35,1,0,1,0.0,NP
5,-35,1,1,0,0.0,NP
5,-35,1,1,1,0.0,NP
5,-34,0,0,0,0.0,NP
5,-34,0,0,1,0.0,NP
5,-34,0,1,0,0.0,NP
5,-34,0,1,1,0.0,NP
5,-34,1,0,0,0.0,NP
5,-34,1,0,1,0.0,NP
5,-34,1,1,0,0.0,NP
5,-34,1,1,1,0.0,NP
5,-33,0,0,0,0.0,NP
5,-33,0,0,1,0.0,NP
5,-33,0,1,0,0.0,NP
5,-33,0,1,1,0.0,NP
5,-33,1,0,0,0.0,NP
5,-33,1,0,1,0.0,NP
5,-33,1,1,0,0.0,NP
5,-33,1,1,1,0.0,NP
5,-32,0,0,0,0.0,NP
5,-32,0,0,1,0.0,NP
5,-32,0,1,0,0.0,NP
5,-32,0,1,1,0.0,NP
5,-32,1,0,0,0.0,NP
5,-32,1,0,1,0.0,NP
5,-32,1,1,0,0.0,NP
5,-32,1,1,1,0.0,NP
5,-31,0,0,0,0.0,NP
5,-31,0,0,1,0.0,NP
5,-31,0,1,0,0.0,NP
5,-31,0,1,1,0.0,NP
5,-31,1,0,0,0.0,NP
5,-31,1,0,1,0.0,NP
5,-31,1,1,0,0.0,NP
5,-31,1,1,1,0.0,NP
5,-30,0,0,0,0.0,NP
5,-30,0,0,1,0.0,NP
5,-30,0,1,0,0.0,NP
5,-30,0,1,1,0.0,NP
5,-30,1,0,0,0.0,NP
5,-30,1,0,1,0.0,NP
5,-30,1,1,0,0.0,NP
5,-30,1,1,1,0.0,NP
5,-29,0,0,0,0.0,NP
5,-29,0,0,1,0.0,NP
5,-29,0,1,0,0.0,NP
5,-29,0,1,1,0.0,NP
5,-29,1,0,0,0.0,NP
5,-29,1,0,1,0.0,NP
5,-29,1,1,0,0.0,NP
5,-29,1,1,1,0.0,NP
5,-28,0,0,0,0.0,NP
5,-28,0,0,1,0.0,NP
5,-28,0,1,0,0.0,NP
5,-28,0,1,1,0.0,NP
5,-28,1,0,0,0.0,NP
5,-28,1,0,1,0.0,NP
5,-28,1,1,0,0.0,NP
5,-28,1,1,1,0.0,NP
5,-27,0,0,0,0.0,NP
5,-27,0,0,1,0.0,NP
5,-27,0,1,0,0.0,NP
5,-27,0,1,1,0.0,NP
5,-27,1,0,0,0.0,NP
5,-27,1,0,1,0.0,NP
5,-27,1,1,0,0.0,NP
5,-27,1,1,1,0.0,NP
5,-26,0,0,0,0.0,NP
5,-26,0,0,1,0.0,NP
5,-26,0,1,0,0.0,NP
5,-26,0,1,1,0.0,NP
5,-26,1,0,0,0.0,NP
5,-26,1,0,1,0.0,NP
5,-26,1,1,0,0.0,PP
5,-26,1,1,1,0.0,NP
5,-25,0,0,0,0.0,NP
5,-25,0,0,1,0.0,NP
5,-25,0,1,0,0.0,NP
5,-25,0,1,1,0.0,NP
5,-25,1,0,0,0.0,NP
5,-25,1,0,1,0.0,NP
5,-25,1,1,0,0.0,PP
5,-25,1,1,1,0.0,PP
5,-24,0,0,0,0.0,NP
5,-24,0,0,1,0.0,NP
5,-24,0,1,0,0.0,NP
5,-24,0,1,1,0.0,NP
5,-24,1,0,0,0.0,NP
5,-24,1,0,1,0.0,NP
5,-24,1,1,0,0.0,PP
5,-24,1,1,1,0.0,PP
5,-23,0,0,0,0.0,NP
5,-23,0,0,1,0.0,NP
5,-23,0,1,0,0.0,NP
5,-23,0,1,1,0.0,NP
5,-23,1,0,0,0.0,NP
5,-23,1,0,1,0.0,NP
5,-23,1,1,0,0.0,PP
5,-23,1,1,1,0.0,PP
5,-22,0,0,0,0.0,NP
5,-22,0,0,1,0.0,NP
5,-22,0,1,0,0.0,NP
5,-22,0,1,1,0.0,NP
5,-22,1,0,0,0.0,NP
5,-22,1,0,1,0.0,NP
5,-22,1,1,0,0.0,PP
5,-22,1,1,1,0.0,PP
5,-21,0,0,0,0.0,NP
5,-21,0,0,1,0.0,NP
5,-21,0,1,0,0.0,NP
5,-21,0,1,1,0.0,NP
5,-21,1,0,0,0.0,NP
5,-21,1,0,1,0.0,NP
5,-21,1,1,0,0.0,PP
5,-21,1,1,1,0.0,PP
5,-20,0,0,0,0.0,NP
5,-20,0,0,1,0.0,NP
5,-20,0,1,0,0.0,NP
5,-20,0,1,1,0.0,PP
5,-20,1,0,0,0.0,NP
5,-20,1,0,1,0.0,NP
5,-20,1,1,0,0.0,PP
5,-20,1,1,1,0.0,PP
5,-19,0,0,0,0.0,NP
5,-19,0,0,1,0.0,NP
5,-19,0,1,0,0.0,NP
5,-19,0,1,1,0.0,NP
5,-19,1,0,0,0.0,NP
5,-19,1,0,1,0.0,NP
5,-19,1,1,0,0.0,PP
5,-19,1,1,1,0.0,PP
5,-18,0,0,0,0.0,NP
5,-18,0,0,1,0.0,PP
5,-18,0,1,0,0.0,NP
5,-18,0,1,1,0.0,NP
5,-18,1,0,0,0.0,NP
5,-18,1,0,1,0.0,NP
5,-18,1,1,0,0.0,PP
5,-18,1,1,1,0.0,PP
5,-17,0,0,0,0.0,NP
5,-17,0,0,1,0.0,PP
5,-17,0,1,0,0.0,NP
5,-17,0,1,1,0.0,NP
5,-17,1,0,0,0.0,NP
5,-17,1,0,1,0.0,NP
5,-17,1,1,0,0.0,PP
5,-17,1,1,1,0.0,PP
5,-16,0,0,0,0.0,NP
5,-16,0,0,1,0.0,PP
5,-16,0,1,0,0.0,NP
5,-16,0,1,1,0.0,NP
5,-16,1,0,0,0.0,NP
5,-16,1,0,1,0.0,NP
5,-16,1,1,0,0.0,PP
5,-16,1,1,1,0.0,PP
5,-15,0,0,0,0.0,NP
5,-15,0,0,1,0.0,NP
5,-15,0,1,0,0.0,NP
5,-15,0,1,1,0.0,PP
5,-15,1,0,0,0.0,NP
5,-15,1,0,1,0.0,NP
5,-15,1,1,0,0.0,PP
5,-15,1,1,1,0.0,PP
5,-14,0,0,0,0.0,NP
5,-14,0,0,1,0.0,NP
5,-14,0,1,0,0.0,NP
5,-14,0,1,1,0.0,NP
5,-14,1,0,0,0.0,NP
5,-14,1,0,1,0.0,NP
5,-14,1,1,0,0.0,PP
5,-14,1,1,1,0.0,PP
5,-13,0,0,0,0.0,NP
5,-13,0,0,1,0.0,NP
5,-13,0,1,0,0.0,NP
5,-13,0,1,1,0.0,NP
5,-13,1,0,0,0.0,NP
5,-13,1,0,1,0.0,NP
5,-13,1,1,0,0.0,PP
5,-13,1,1,1,0.0,PP
5,-12,0,0,0,0.0,NP
5,-12,0,0,1,0.0,PP
5,-12,0,1,0,0.0,NP
5,-12,0,1,1,0.0,NP
5,-12,1,0,0,0.0,NP
5,-12,1,0,1,0.0,NP
5,-12,1,1,0,0.0,PP
5,-12,1,1,1,0.0,PP
5,-11,0,0,0,0.0,NP
5,-11,0,0,1,0.0,NP
5,-11,0,1,0,0.0,NP
5,-11,0,1,1,0.0,NP
5,-11,1,0,0,0.0,NP
5,-11,1,0,1,0.0,NP
5,-11,1,1,0,0.001,PP
5,-11,1,1,1,0.0,PP
5,-10,0,0,0,0.0,NP
5,-10,0,0,1,0.0,NP
5,-10,0,1,0,0.0,NP
5,-10,0,1,1,0.0,PP
5,-10,1,0,0,0.001,NP
5,-10,1,0,1,0.001,NP
5,-10,1,1,0,0.002,PP
5,-10,1,1,1,0.001,PP
5,-9,0,0,0,0.001,NP
5,-9,0,0,1,0.001,PP
5,-9,0,1,0,0.001,NP
5,-9,0,1,1,0.001,NP
5,-9,1,0,0,0.003,NP
5,-9,1,0,1,0.002,NP
5,-9,1,1,0,0.004,PP
5,-9,1,1,1,0.003,PP
5,-8,0,0,0,0.003,NP
5,-8,0,0,1,0.002,NP
5,-8,0,1,0,0.003,NP
5,-8,0,1,1,0.003,NP
5,-8,1,0,0,0.008,NP
5,-8,1,0,1,0.006,NP
5,-8,1,1,0,0.01,PP
5,-8,1,1,1,0.008,PP
5,-7,0,0,0,0.007,NP
5,-7,0,0,1,0.005,NP
5,-7,0,1,0,0.009,NP
5,-7,0,1,1,0.007,NP
5,-7,1,0,0,0.018,NP
5,-7,1,0,1,0.014,NP
5,-7,1,1,0,0.023,PP
5,-7,1,1,1,0.018,PP
5,-6,0,0,0,0.016,NP
5,-6,0,0,1,0.012,PP
5,-6,0,1,0,0.021,NP
5,-6,0,1,1,0.016,NP
5,-6,1,0,0,0.037,NP
5,-6,1,0,1,0.029,NP
5,-6,1,1,0,0.048,PP
5,-6,1,1,1,0.038,PP
5,-5,0,0,0,0.035,NP
5,-5,0,0,1,0.027,PP
5,-5,0,1,0,0.045,NP
5,-5,0,1,1,0.035,NP
5,-5,1,0,0,0.072,NP
5,-5,1,0,1,0.058,NP
5,-5,1,1,0,0.091,PP
5,-5,1,1,1,0.073,PP
5,-4,0,0,0,0.069,NP
5,-4,0,0,1,0.055,PP
5,-4,0,1,0,0.086,NP
5,-4,0,1,1,0.07,PP
5,-4,1,0,0,0.129,NP
5,-4,1,0,1,0.106,NP
5,-4,1,1,0,0.156,PP
5,-4,1,1,1,0.13,PP
5,-3,0,0,0,0.124,NP
5,-3,0,0,1,0.102,PP
5,-3,0,1,0,0.15,NP
5,-3,0,1,1,0.125,PP
5,-3,1,0,0,0.21,NP
5,-3,1,0,1,0.178,NP
5,-3,1,1,0,0.247,PP
5,-3,1,1,1,0.211,PP
5,-2,0,0,0,0.204,NP
5,-2,0,0,1,0.171,PP
5,-2,0,1,0,0.24,NP
5,-2,0,1,1,0.204,PP
5,-2,1,0,0,0.315,NP
5,-2,1,0,1,0.274,NP
5,-2,1,1,0,0.361,PP
5,-2,1,1,1,0.317,PP
5,-1,0,0,0,0.309,NP
5,-1,0,0,1,0.267,PP
5,-1,0,1,0,0.353,NP
5,-1,0,1,1,0.309,PP
5,-1,1,0,0,0.44,NP
5,-1,1,0,1,0.392,NP
5,-1,1,1,0,0.489,PP
5,-1,1,1,1,0.441,PP
5,0,0,0,0,0.431,NP
5,0,0,0,1,0.383,PP
5,0,0,1,0,0.479,NP
5,0,0,1,1,0.43,PP
5,0,1,0,0,0.569,NP
5,0,1,0,1,0.521,NP
5,0,1,1,0,0.617,PP
5,0,1,1,1,0.57,PP
5,1,0,0,0,0.56,NP
5,1,0,0,1,0.511,PP
5,1,0,1,0,0.608,NP
5,1,0,1,1,0.559,PP
5,1,1,0,0,0.691,NP
5,1,1,0,1,0.647,NP
5,1,1,1,0,0.733,PP
5,1,1,1,1,0.691,PP
5,2,0,0,0,0.685,NP
5,2,0,0,1,0.639,PP
5,2,0,1,0,0.726,NP
5,2,0,1,1,0.683,PP
5,2,1,0,0,0.796,NP
5,2,1,0,1,0.76,NP
5,2,1,1,0,0.829,PP
5,2,1,1,1,0.796,PP
5,3,0,0,0,0.79,NP
5,3,0,0,1,0.753,PP
5,3,0,1,0,0.822,NP
5,3,0,1,1,0.789,PP
5,3,1,0,0,0.876,NP
5,3,1,0,1,0.85,NP
5,3,1,1,0,0.898,PP
5,3,1,1,1,0.875,PP
5,4,0,0,0,0.871,NP
5,4,0,0,1,0.844,PP
5,4,0,1,0,0.894,NP
5,4,0,1,1,0.87,PP
5,4,1,0,0,0.931,NP
5,4,1,0,1,0.914,NP
5,4,1,1,0,0.945,PP
5,4,1,1,1,0.93,PP
5,5,0,0,0,0.928,NP
5,5,0,0,1,0.909,PP
5,5,0,1,0,0.942,NP
5,5,0,1,1,0.927,PP
5,5,1,0,0,0.965,NP
5,5,1,0,1,0.955,NP
5,5,1,1,0,0.973,NP
5,5,1,1,1,0.965,NP
5,6,0,0,0,0.963,NP
5,6,0,0,1,0.952,PP
5,6,0,1,0,0.971,NP
5,6,0,1,1,0.962,PP
5,6,1,0,0,0.984,NP
5,6,1,0,1,0.979,NP
5,6,1,1,0,0.988,NP
5,6,1,1,1,0.984,NP
5,7,0,0,0,0.982,NP
5,7,0,0,1,0.977,PP
5,7,0,1,0,0.986,NP
5,7,0,1,1,0.982,PP
5,7,1,0,0,0.993,NP
5,7,1,0,1,0.991,NP
5,7,1,1,0,0.995,NP
5,7,1,1,1,0.993,NP
5,8,0,0,0,0.992,NP
5,8,0,0,1,0.99,PP
5,8,0,1,0,0.994,NP
5,8,0,1,1,0.992,PP
5,8,1,0,0,0.997,NP
5,8,1,0,1,0.997,NP
5,8,1,1,0,0.998,NP
5,8,1,1,1,0.997,NP
5,9,0,0,0,0.997,NP
5,9,0,0,1,0.996,PP
5,9,0,1,0,0.998,NP
5,9,0,1,1,0.997,PP
5,9,1,0,0,0.999,NP
5,9,1,0,1,0.999,NP
5,9,1,1,0,0.999,NP
5,9,1,1,1,0.999,PP
5,10,0,0,0,0.999,NP
5,10,0,0,1,0.998,PP
5,10,0,1,0,0.999,NP
5,10,0,1,1,0.999,PP
5,10,1,0,0,1.0,NP
5,10,1,0,1,1.0,NP
5,10,1,1,0,1.0,NP
5,10,1,1,1,1.0,NP
5,11,0,0,0,1.0,NP
5,11,0,0,1,0.999,PP
5,11,0,1,0,1.0,NP
5,11,0,1,1,1.0,PP
5,11,1,0,0,1.0,NP
5,11,1,0,1,1.0,NP
5,11,1,1,0,1.0,NP
5,11,1,1,1,1.0,PP
5,12,0,0,0,1.0,NP
5,12,0,0,1,1.0,PP
5,12,0,1,0,1.0,NP
5,12,0,1,1,1.0,PP
5,12,1,0,0,1.0,NP
5,12,1,0,1,1.0,NP
5,12,1,1,0,1.0,NP
5,12,1,1,1,1.0,PP
5,13,0,0,0,1.0,NP
5,13,0,0,1,1.0,PP
5,13,0,1,0,1.0,NP
5,13,0,1,1,1.0,PP
5,13,1,0,0,1.0,NP
5,13,1,0,1,1.0,NP
5,13,1,1,0,1.0,NP
5,13,1,1,1,1.0,PP
5,14,0,0,0,1.0,NP
5,14,0,0,1,1.0,PP
5,14,0,1,0,1.0,NP
5,14,0,1,1,1.0,PP
5,14,1,0,0,1.0,NP
5,14,1,0,1,1.0,NP
5,14,1,1,0,1.0,NP
5,14,1,1,1,1.0,NP
5,15,0,0,0,1.0,NP
5,15,0,0,1,1.0,PP
5,15,0,1,0,1.0,NP
5,15,0,1,1,1.0,PP
5,15,1,0,0,1.0,NP
5,15,1,0,1,1.0,NP
5,15,1,1,0,1.0,NP
5,15,1,1,1,1.0,PP
5,16,0,0,0,1.0,NP
5,16,0,0,1,1.0,PP
5,16,0,1,0,1.0,NP
5,16,0,1,1,1.0,PP
5,16,1,0,0,1.0,NP
5,16,1,0,1,1.0,NP
5,16,1,1,0,1.0,NP
5,16,1,1,1,1.0,NP
5,17,0,0,0,1.0,NP
5,17,0,0,1,1.0,PP
5,17,0,1,0,1.0,NP
5,17,0,1,1,1.0,PP
5,17,1,0,0,1.0,NP
5,17,1,0,1,1.0,NP
5,17,1,1,0,1.0,PP
5,17,1,1,1,1.0,NP
5,18,0,0,0,1.0,NP
5,18,0,0,1,1.0,PP
5,18,0,1,0,1.0,NP
5,18,0,1,1,1.0,PP
5,18,1,0,0,1.0,NP
5,18,1,0,1,1.0,NP
5,18,1,1,0,1.0,NP
5,18,1,1,1,1.0,NP
5,19,0,0,0,1.0,NP
5,19,0,0,1,1.0,PP
5,19,0,1,0,1.0,NP
5,19,0,1,1,1.0,PP
5,19,1,0,0,1.0,NP
5,19,1,0,1,1.0,NP
5,19,1,1,0,1.0,PP
5,19,1,1,1,1.0,NP
5,20,0,0,0,1.0,NP
5,20,0,0,1,1.0,PP
5,20,0,1,0,1.0,NP
5,20,0,1,1,1.0,PP
5,20,1,0,0,1.0,NP
5,20,1,0,1,1.0,NP
5,20,1,1,0,1.0,NP
5,20,1,1,1,1.0,NP
5,21,0,0,0,1.0,NP
5,21,0,0,1,1.0,PP
5,21,0,1,0,1.0,NP
5,21,0,1,1,1.0,PP
5,21,1,0,0,1.0,NP
5,21,1,0,1,1.0,NP
5,21,1,1,0,1.0,PP
5,21,1,1,1,1.0,PP
5,22,0,0,0,1.0,NP
5,22,0,0,1,1.0,PP
5,22,0,1,0,1.0,NP
5,22,0,1,1,1.0,PP
5,22,1,0,0,1.0,NP
5,22,1,0,1,1.0,NP
5,22,1,1,0,1.0,NP
5,22,1,1,1,1.0,NP
5,23,0,0,0,1.0,NP
5,23,0,0,1,1.0,PP
5,23,0,1,0,1.0,NP
5,23,0,1,1,1.0,PP
5,23,1,0,0,1.0,NP
5,23,1,0,1,1.0,NP
5,23,1,1,0,1.0,PP
5,23,1,1,1,1.0,PP
5,24,0,0,0,1.0,NP
5,24,0,0,1,1.0,PP
5,24,0,1,0,1.0,NP
5,24,0,1,1,1.0,PP
5,24,1,0,0,1.0,NP
5,24,1,0,1,1.0,NP
5,24,1,1,0,1.0,PP
5,24,1,1,1,1.0,PP
5,25,0,0,0,1.0,NP
5,25,0,0,1,1.0,PP
5,25,0,1,0,1.0,NP
5,25,0,1,1,1.0,PP
5,25,1,0,0,1.0,NP
5,25,1,0,1,1.0,NP
5,25,1,1,0,1.0,NP
5,25,1,1,1,1.0,NP
5,26,0,0,0,1.0,NP
5,26,0,0,1,1.0,PP
5,26,0,1,0,1.0,NP
5,26,0,1,1,1.0,NP
5,26,1,0,0,1.0,NP
5,26,1,0,1,1.0,NP
5,26,1,1,0,1.0,NP
5,26,1,1,1,1.0,NP
5,27,0,0,0,1.0,NP
5,27,0,0,1,1.0,NP
5,27,0,1,0,1.0,NP
5,27,0,1,1,1.0,NP
5,27,1,0,0,1.0,NP
5,27,1,0,1,1.0,NP
5,27,1,1,0,1.0,NP
5,27,1,1,1,1.0,NP
5,28,0,0,0,1.0,NP
5,28,0,0,1,1.0,NP
5,28,0,1,0,1.0,NP
5,28,0,1,1,1.0,NP
5,28,1,0,0,1.0,NP
5,28,1,0,1,1.0,NP
5,28,1,1,0,1.0,NP
5,28,1,1,1,1.0,NP
5,29,0,0,0,1.0,NP
5,29,0,0,1,1.0,NP
5,29,0,1,0,1.0,NP
5,29,0,1,1,1.0,NP
5,29,1,0,0,1.0,NP
5,29,1,0,1,1.0,NP
5,29,1,1,0,1.0,NP
5,29,1,1,1,1.0,NP
5,30,0,0,0,1.0,NP
5,30,0,0,1,1.0,NP
5,30,0,1,0,1.0,NP
5,30,0,1,1,1.0,NP
5,30,1,0,0,1.0,NP
5,30,1,0,1,1.0,NP
5,30,1,1,0,1.0,NP
5,30,1,1,1,1.0,NP
5,31,0,0,0,1.0,NP
5,31,0,0,1,1.0,NP
5,31,0,1,0,1.0,NP
5,31,0,1,1,1.0,NP
5,31,1,0,0,1.0,NP
5,31,1,0,1,1.0,NP
5,31,1,1,0,1.0,NP
5,31,1,1,1,1.0,NP
5,32,0,0,0,1.0,NP
5,32,0,0,1,1.0,NP
5,32,0,1,0,1.0,NP
5,32,0,1,1,1.0,NP
5,32,1,0,0,1.0,NP
5,32,1,0,1,1.0,NP
5,32,1,1,0,1.0,NP
5,32,1,1,1,1.0,NP
5,33,0,0,0,1.0,NP
5,33,0,0,1,1.0,NP
5,33,0,1,0,1.0,NP
5,33,0,1,1,1.0,NP
5,33,1,0,0,1.0,NP
5,33,1,0,1,1.0,NP
5,33,1,1,0,1.0,NP
5,33,1,1,1,1.0,NP
5,34,0,0,0,1.0,NP
5,34,0,0,1,1.0,NP
5,34,0,1,0,1.0,NP
5,34,0,1,1,1.0,NP
5,34,1,0,0,1.0,NP
5,34,1,0,1,1.0,NP
5,34,1,1,0,1.0,NP
5,34,1,1,1,1.0,NP
5,35,0,0,0,1.0,NP
5,35,0,0,1,1.0,NP
5,35,0,1,0,1.0,NP
5,35,0,1,1,1.0,NP
5,35,1,0,0,1.0,NP
5,35,1,0,1,1.0,NP
5,35,1,1,0,1.0,NP
5,35,1,1,1,1.0,NP
5,36,0,0,0,1.0,NP
5,36,0,0,1,1.0,NP
5,36,0,1,0,1.0,NP
5,36,0,1,1,1.0,NP
5,36,1,0,0,1.0,NP
5,36,1,0,1,1.0,NP
5,36,1,1,0,1.0,NP
5,36,1,1,1,1.0,NP
5,37,0,0,0,1.0,NP
5,37,0,0,1,1.0,NP
5,37,0,1,0,1.0,NP
5,37,0,1,1,1.0,NP
5,37,1,0,0,1.0,NP
5,37,1,0,1,1.0,NP
5,37,1,1,0,1.0,NP
5,37,1,1,1,1.0,NP
5,38,0,0,0,1.0,NP
5,38,0,0,1,1.0,NP
5,38,0,1,0,1.0,NP
5,38,0,1,1,1.0,NP
5,38,1,0,0,1.0,NP
5,38,1,0,1,1.0,NP
5,38,1,1,0,1.0,NP
5,38,1,1,1,1.0,NP
5,39,0,0,0,1.0,NP
5,39,0,0,1,1.0,NP
5,39,0,1,0,1.0,NP
5,39,0,1,1,1.0,NP
5,39,1,0,0,1.0,NP
5,39,1,0,1,1.0,NP
5,39,1,1,0,1.0,NP
5,39,1,1,1,1.0,NP
5,40,0,0,0,1.0,NP
5,40,0,0,1,1.0,NP
5,40,0,1,0,1.0,NP
5,40,0,1,1,1.0,NP
5,40,1,0,0,1.0,NP
5,40,1,0,1,1.0,NP
5,40,1,1,0,1.0,NP
5,40,1,1,1,1.0,NP
5,41,0,0,0,1.0,NP
5,41,0,0,1,1.0,NP
5,41,0,1,0,1.0,NP
5,41,0,1,1,1.0,NP
5,41,1,0,0,1.0,NP
5,41,1,0,1,1.0,NP
5,41,1,1,0,1.0,NP
5,41,1,1,1,1.0,NP
5,42,0,0,0,1.0,NP
5,42,0,0,1,1.0,NP
5,42,0,1,0,1.0,NP
5,42,0,1,1,1.0,NP
5,42,1,0,0,1.0,NP
5,42,1,0,1,1.0,NP
5,42,1,1,0,1.0,NP
5,42,1,1,1,1.0,NP
5,43,0,0,0,1.0,NP
5,43,0,0,1,1.0,NP
5,43,0,1,0,1.0,NP
5,43,0,1,1,1.0,NP
5,43,1,0,0,1.0,NP
5,43,1,0,1,1.0,NP
5,43,1,1,0,1.0,NP
5,43,1,1,1,1.0,NP
5,44,0,0,0,1.0,NP
5,44,0,0,1,1.0,NP
5,44,0,1,0,1.0,NP
5,44,0,1,1,1.0,NP
5,44,1,0,0,1.0,NP
5,44,1,0,1,1.0,NP
5,44,1,1,0,1.0,NP
5,44,1,1,1,1.0,NP
5,45,0,0,0,1.0,NP
5,45,0,0,1,1.0,NP
5,45,0,1,0,1.0,NP
5,45,0,1,1,1.0,NP
5,45,1,0,0,1.0,NP
5,45,1,0,1,1.0,NP
5,45,1,1,0,1.0,NP
5,45,1,1,1,1.0,NP
5,46,0,0,0,1.0,NP
5,46,0,0,1,1.0,NP
5,46,0,1,0,1.0,NP
5,46,0,1,1,1.0,NP
5,46,1,0,0,1.0,NP
5,46,1,0,1,1.0,NP
5,46,1,1,0,1.0,NP
5,46,1,1,1,1.0,NP
5,47,0,0,0,1.0,NP
5,47,0,0,1,1.0,NP
5,47,0,1,0,1.0,NP
5,47,0,1,1,1.0,NP
5,47,1,0,0,1.0,NP
5,47,1,0,1,1.0,NP
5,47,1,1,0,1.0,NP
5,47,1,1,1,1.0,NP
5,48,0,0,0,1.0,NP
5,48,0,0,1,1.0,NP
5,48,0,1,0,1.0,NP
5,48,0,1,1,1.0,NP
5,48,1,0,0,1.0,NP
5,48,1,0,1,1.0,NP
5,48,1,1,0,1.0,NP
5,48,1,1,1,1.0,NP
6,-48,0,0,0,0.0,NP
6,-48,0,0,1,0.0,NP
6,-48,0,1,0,0.0,NP
6,-48,0,1,1,0.0,NP
6,-48,1,0,0,0.0,NP
6,-48,1,0,1,0.0,NP
6,-48,1,1,0,0.0,NP
6,-48,1,1,1,0.0,NP
6,-47,0,0,0,0.0,NP
6,-47,0,0,1,0.0,NP
6,-47,0,1,0,0.0,NP
6,-47,0,1,1,0.0,NP
6,-47,1,0,0,0.0,NP
6,-47,1,0,1,0.0,NP
6,-47,1,1,0,0.0,NP
6,-47,1,1,1,0.0,NP
6,-46,0,0,0,0.0,NP
6,-46,0,0,1,0.0,NP
6,-46,0,1,0,0.0,NP
6,-46,0,1,1,0.0,NP
6,-46,1,0,0,0.0,NP
6,-46,1,0,1,0.0,NP
6,-46,1,1,0,0.0,NP
6,-46,1,1,1,0.0,NP
6,-45,0,0,0,0.0,NP
6,-45,0,0,1,0.0,NP
6,-45,0,1,0,0.0,NP
6,-45,0,1,1,0.0,NP
6,-45,1,0,0,0.0,NP
6,-45,1,0,1,0.0,NP
6,-45,1,1,0,0.0,NP
6,-45,1,1,1,0.0,NP
6,-44,0,0,0,0.0,NP
6,-44,0,0,1,0.0,NP
6,-44,0,1,0,0.0,NP
6,-44,0,1,1,0.0,NP
6,-44,1,0,0,0.0,NP
6,-44,1,0,1,0.0,NP
6,-44,1,1,0,0.0,NP
6,-44,1,1,1,0.0,NP
6,-43,0,0,0,0.0,NP
6,-43,0,0,1,0.0,NP
6,-43,0,1,0,0.0,NP
6,-43,0,1,1,0.0,NP
6,-43,1,0,0,0.0,NP
6,-43,1,0,1,0.0,NP
6,-43,1,1,0,0.0,NP
6,-43,1,1,1,0.0,NP
6,-42,0,0,0,0.0,NP
6,-42,0,0,1,0.0,NP
6,-42,0,1,0,0.0,NP
6,-42,0,1,1,0.0,NP
6,-42,1,0,0,0.0,NP
6,-42,1,0,1,0.0,NP
6,-42,1,1,0,0.0,NP
6,-42,1,1,1,0.0,NP
6,-41,0,0,0,0.0,NP
6,-41,0,0,1,0.0,NP
6,-41,0,1,0,0.0,NP
6,-41,0,1,1,0.0,NP
6,-41,1,0,0,0.0,NP
6,-41,1,0,1,0.0,NP
6,-41,1,1,0,0.0,NP
6,-41,1,1,1,0.0,NP
6,-40,0,0,0,0.0,NP
6,-40,0,0,1,0.0,NP
6,-40,0,1,0,0.0,NP
6,-40,0,1,1,0.0,NP
6,-40,1,0,0,0.0,NP
6,-40,1,0,1,0.0,NP
6,-40,1,1,0,0.0,NP
6,-40,1,1,1,0.0,NP
6,-39,0,0,0,0.0,NP
6,-39,0,0,1,0.0,NP
6,-39,0,1,0,0.0,NP
6,-39,0,1,1,0.0,NP
6,-39,1,0,0,0.0,NP
6,-39,1,0,1,0.0,NP
6,-39,1,1,0,0.0,NP
6,-39,1,1,1,0.0,NP
6,-38,0,0,0,0.0,NP
6,-38,0,0,1,0.0,NP
6,-38,0,1,0,0.0,NP
6,-38,0,1,1,0.0,NP
6,-38,1,0,0,0.0,NP
6,-38,1,0,1,0.0,NP
6,-38,1,1,0,0.0,NP
